acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,loudness,valence,loudness_instrumentalness_diff,energy_instrumentalness_diff,danceability_energy_diff,popularity
0.0248,0.424,187141,0.682,0.0,0.0918,0.035,-3.194,0.58,3.194,0.682,0.25800000000000006,67
0.00152,0.509,159308,0.905,0.000613,0.654,0.0708,-4.902,0.656,4.9026130000000006,0.904387,0.396,53
0.000437,0.35,204593,0.871,3.12e-05,0.118,0.0447,-6.001,0.282,6.0010312,0.8709688,0.521,31
0.0805,0.23,192371,0.862,0.0,0.0988,0.0807,-3.305,0.166,3.305,0.862,0.632,41
0.0937,0.57,157054,0.873,0.0,0.627,0.0821,-3.484,0.501,3.484,0.873,0.30300000000000005,53
0.00574,0.616,148404,0.606,0.00013,0.124,0.0422,-6.06,0.32,6.06013,0.60587,0.010000000000000009,46
0.00216,0.539,194840,0.802,0.000223,0.0452,0.0393,-4.141,0.488,4.141223,0.8017770000000001,0.263,51
0.0044,0.606,151533,0.905,0.0,0.151,0.0518,-3.117,0.706,3.117,0.905,0.29900000000000004,76
0.00039,0.412,159096,0.881,5.82e-05,0.923,0.087,-3.502,0.359,3.5020581999999996,0.8809418,0.46900000000000003,69
0.0563,0.697,115621,0.874,0.0,0.103,0.0992,-4.045,0.712,4.045,0.874,0.17700000000000005,68
0.000266,0.463,243978,0.917,1.8e-05,0.0872,0.13,-3.776,0.369,3.7760179999999997,0.9169820000000001,0.454,68
0.000582,0.363,360760,0.67,0.548,0.317,0.0552,-6.652,0.198,7.2,0.122,0.30700000000000005,67
0.00966,0.639,137297,0.684,0.0,0.194,0.0353,-5.619,0.465,5.619,0.684,0.04500000000000004,64
0.000217,0.511,155474,0.931,2.31e-06,0.061,0.0634,-2.646,0.653,2.64600231,0.9309976900000001,0.42000000000000004,39
0.00581,0.517,188779,0.848,0.0,0.214,0.0521,-4.054,0.429,4.054,0.848,0.33099999999999996,64
0.0767,0.496,153876,0.937,0.0,0.123,0.132,-2.628,0.182,2.628,0.937,0.44100000000000006,49
0.0113,0.536,164622,0.894,0.0,0.179,0.08,-4.234,0.677,4.234,0.894,0.358,54
0.00128,0.588,163260,0.856,2.78e-06,0.109,0.0648,-5.288,0.359,5.28800278,0.85599722,0.268,63
4.1e-06,0.355,193976,0.989,0.956,0.455,0.0539,-2.752,0.231,3.7079999999999997,0.03300000000000003,0.634,56
0.0675,0.474,221282,0.983,0.0,0.0825,0.118,-3.332,0.373,3.332,0.983,0.509,58
0.0012,0.559,179707,0.861,0.0,0.102,0.0459,-3.774,0.508,3.774,0.861,0.30199999999999994,60
0.000296,0.53,139714,0.876,0.0,0.344,0.0388,-6.451,0.541,6.451,0.876,0.346,35
0.00164,0.541,163322,0.855,0.0,0.145,0.0668,-4.578,0.739,4.578,0.855,0.31399999999999995,60
0.0417,0.489,174545,0.779,0.0,0.701,0.0534,-10.161,0.662,10.161,0.779,0.29000000000000004,55
0.000315,0.479,170000,0.985,0.0,0.373,0.141,-2.752,0.356,2.752,0.985,0.506,60
0.000181,0.535,174849,0.94,0.00134,0.0631,0.0973,-4.811,0.536,4.81234,0.9386599999999999,0.4049999999999999,59
0.000103,0.515,168145,0.949,1.22e-05,0.348,0.0806,-3.521,0.308,3.5210122,0.9489877999999999,0.43399999999999994,59
0.00017,0.424,158022,0.937,0.0,0.31,0.156,-4.448,0.427,4.448,0.937,0.5130000000000001,59
0.000314,0.434,155919,0.921,0.0,0.89,0.0679,-4.656,0.626,4.656,0.921,0.48700000000000004,59
0.0983,0.715,129813,0.772,9.27e-05,0.364,0.0959,-4.412,0.909,4.4120927,0.7719073000000001,0.05700000000000005,59
0.0202,0.645,164138,0.85,0.0,0.656,0.0898,-3.627,0.961,3.627,0.85,0.20499999999999996,58
2.38e-05,0.315,185192,0.951,0.0,0.248,0.0416,-3.569,0.32,3.569,0.951,0.6359999999999999,22
0.00964,0.699,147536,0.821,0.0,0.107,0.0519,-1.912,0.909,1.912,0.821,0.122,58
0.000722,0.51,173800,0.98,0.0,0.339,0.105,-3.341,0.4,3.341,0.98,0.47,58
0.000504,0.544,198000,0.921,0.0,0.391,0.0512,-4.03,0.603,4.03,0.921,0.377,58
0.000575,0.441,191758,0.944,0.0,0.3,0.112,-3.25,0.657,3.25,0.944,0.5029999999999999,58
0.00251,0.606,124192,0.811,0.0,0.164,0.0588,-4.785,0.578,4.785,0.811,0.20500000000000007,57
0.000921,0.45,159833,0.968,2.09e-05,0.121,0.0507,-4.018,0.487,4.0180209,0.9679791,0.518,57
0.00317,0.61,133679,0.894,0.0,0.0539,0.129,-3.956,0.65,3.956,0.894,0.28400000000000003,58
0.0126,0.64,200165,0.898,0.0,0.218,0.0755,-4.953,0.803,4.953,0.898,0.258,57
0.00142,0.463,159637,0.836,0.0,0.342,0.0419,-2.224,0.379,2.224,0.836,0.37299999999999994,57
0.0225,0.361,177600,0.791,0.00181,0.108,0.0768,-4.722,0.384,4.72381,0.7891900000000001,0.43000000000000005,57
4.43e-05,0.371,172013,0.937,0.0,0.538,0.0512,-3.542,0.628,3.542,0.937,0.5660000000000001,57
0.00213,0.544,178000,0.935,0.0,0.115,0.17,-2.986,0.676,2.986,0.935,0.391,57
0.00155,0.546,189102,0.782,0.000545,0.0528,0.0371,-4.801,0.44,4.801545,0.781455,0.236,56
0.0042,0.659,227393,0.914,2.58e-05,0.077,0.0497,-3.908,0.79,3.9080258,0.9139742000000001,0.255,56
0.000467,0.382,189117,0.884,4.72e-06,0.138,0.114,-6.36,0.3,6.36000472,0.88399528,0.502,25
0.00574,0.498,202209,0.899,0.0,0.371,0.0584,-4.091,0.463,4.091,0.899,0.401,56
0.0105,0.686,171673,0.746,7.24e-06,0.0328,0.0302,-6.268,0.358,6.26800724,0.74599276,0.05999999999999994,56
0.000605,0.522,169325,0.9,0.0,0.386,0.265,-3.34,0.409,3.34,0.9,0.378,56
0.109,0.611,164327,0.773,0.0,0.572,0.0437,-4.737,0.565,4.737,0.773,0.16200000000000003,56
0.00393,0.624,186581,0.793,0.0,0.514,0.0533,-3.592,0.796,3.592,0.793,0.16900000000000004,55
0.000123,0.402,172481,0.965,2.48e-05,0.112,0.0714,-4.097,0.512,4.097024800000001,0.9649751999999999,0.563,55
0.202,0.367,207273,0.483,0.0,0.111,0.0321,-6.852,0.152,6.852,0.483,0.11599999999999999,55
0.00858,0.492,137053,0.872,0.0,0.317,0.0425,-2.724,0.498,2.724,0.872,0.38,55
0.000332,0.48,188082,0.93,0.00207,0.0955,0.0691,-4.212,0.481,4.2140699999999995,0.92793,0.45000000000000007,55
0.00129,0.553,138086,0.792,0.0,0.6,0.0436,-4.741,0.262,4.741,0.792,0.239,55
0.137,0.585,134634,0.855,0.00723,0.166,0.0551,-5.933,0.641,5.94023,0.84777,0.27,55
0.00458,0.523,169337,0.826,0.0,0.0934,0.0769,-4.741,0.581,4.741,0.826,0.30299999999999994,54
0.00137,0.539,179851,0.867,0.0,0.426,0.0661,-4.222,0.837,4.222,0.867,0.32799999999999996,55
0.00013,0.466,160441,0.947,0.0,0.127,0.175,-3.136,0.592,3.136,0.947,0.4809999999999999,54
0.000158,0.569,166779,0.884,0.000619,0.199,0.0316,-5.654,0.429,5.654619,0.883381,0.31500000000000006,54
0.393,0.586,314595,0.392,0.0,0.116,0.0266,-6.229,0.189,6.229,0.392,0.19399999999999995,54
0.0557,0.5,177637,0.879,0.0,0.104,0.0791,-4.734,0.642,4.734,0.879,0.379,54
0.0307,0.652,212513,0.876,0.0,0.449,0.0359,-3.323,0.695,3.323,0.876,0.22399999999999998,54
0.00453,0.454,170391,0.977,2.03e-05,0.378,0.171,-1.921,0.644,1.9210203000000001,0.9769797,0.5229999999999999,54
0.000339,0.515,175151,0.945,2.36e-05,0.289,0.0888,-3.116,0.592,3.1160236,0.9449763999999999,0.42999999999999994,54
0.0166,0.794,127059,0.731,0.0,0.155,0.0423,-5.379,0.862,5.379,0.731,0.06300000000000006,54
0.000326,0.52,216474,0.829,2.3e-06,0.175,0.0369,-3.166,0.52,3.1660022999999997,0.8289977,0.30899999999999994,53
0.00362,0.472,169451,0.849,0.0,0.0973,0.0315,-3.738,0.31,3.738,0.849,0.377,53
0.0129,0.469,143358,0.811,0.0,0.302,0.0719,-9.317,0.66,9.317,0.811,0.3420000000000001,53
0.347,0.496,141091,0.786,0.0,0.11,0.105,-3.728,0.374,3.728,0.786,0.29000000000000004,53
0.00666,0.561,158656,0.788,1.7e-05,0.108,0.0475,-5.503,0.616,5.503017,0.787983,0.22699999999999998,53
0.00109,0.473,195899,0.921,1.25e-06,0.0341,0.0466,-3.521,0.39,3.52100125,0.9209987500000001,0.44800000000000006,53
0.000996,0.574,139728,0.842,0.000146,0.403,0.0923,-6.277,0.733,6.277146,0.841854,0.268,52
0.014,0.648,219363,0.931,1.24e-05,0.123,0.0562,-3.299,0.588,3.2990124,0.9309876,0.28300000000000003,52
0.000488,0.678,160380,0.896,0.0,0.132,0.0775,-4.685,0.549,4.685,0.896,0.21799999999999997,52
0.0179,0.448,228834,0.932,0.00283,0.094,0.164,-3.675,0.439,3.6778299999999997,0.92917,0.48400000000000004,52
0.00232,0.554,194893,0.855,5.36e-06,0.318,0.0565,-4.119,0.758,4.11900536,0.85499464,0.30099999999999993,52
0.0131,0.668,164118,0.645,1.65e-05,0.138,0.0483,-5.986,0.424,5.9860165,0.6449835,0.02300000000000002,52
5.99e-05,0.452,166858,0.923,3.44e-05,0.0862,0.0861,-5.362,0.578,5.3620344,0.9229656,0.47100000000000003,52
0.0186,0.615,169600,0.785,1.19e-05,0.166,0.0632,-4.88,0.369,4.8800118999999995,0.7849881000000001,0.17000000000000004,52
3.74e-05,0.33,184111,0.913,0.00387,0.201,0.0839,-5.619,0.19,5.62287,0.90913,0.583,52
0.0757,0.493,149713,0.924,2.05e-06,0.0765,0.0623,-3.462,0.355,3.46200205,0.9239979500000001,0.43100000000000005,52
0.0017,0.582,198366,0.817,0.0158,0.575,0.0399,-6.475,0.622,6.490799999999999,0.8011999999999999,0.235,52
0.00921,0.625,163492,0.778,0.0,0.103,0.0642,-7.207,0.961,7.207,0.778,0.15300000000000002,52
0.0571,0.505,182041,0.595,0.0,0.109,0.0903,-5.766,0.365,5.766,0.595,0.08999999999999997,51
0.00304,0.328,168705,0.961,0.0,0.301,0.112,-3.342,0.387,3.342,0.961,0.633,51
0.0095,0.593,134267,0.849,0.0,0.234,0.0911,-5.727,0.646,5.727,0.849,0.256,51
0.00127,0.554,218553,0.846,0.0,0.326,0.0427,-3.453,0.52,3.453,0.846,0.2919999999999999,51
4.72e-05,0.5,268482,0.982,4.28e-05,0.0447,0.0727,-3.496,0.507,3.4960428,0.9819572,0.482,48
0.000145,0.671,211458,0.934,1.81e-05,0.104,0.0486,-4.496,0.832,4.496018100000001,0.9339819,0.263,47
9.45e-05,0.551,261812,0.871,0.0968,0.286,0.0477,-3.998,0.367,4.0948,0.7742,0.31999999999999995,57
0.00252,0.457,204677,0.834,0.00125,0.1,0.0817,-4.674,0.201,4.67525,0.83275,0.37699999999999995,73
0.0006,0.495,212082,0.951,0.0,0.116,0.149,-3.01,0.515,3.01,0.951,0.45599999999999996,64
0.0102,0.437,209976,0.935,0.0,0.135,0.0675,-4.278,0.593,4.278,0.935,0.49800000000000005,65
0.00632,0.563,220839,0.949,2.06e-06,0.335,0.13,-4.568,0.724,4.5680020599999995,0.9489979399999999,0.386,61
0.000266,0.463,243978,0.917,1.8e-05,0.0872,0.13,-3.776,0.369,3.7760179999999997,0.9169820000000001,0.454,68
4.52e-05,0.509,257904,0.878,2.63e-06,0.365,0.0411,-3.57,0.354,3.57000263,0.87799737,0.369,61
0.0295,0.551,168630,0.6,2.94e-06,0.291,0.0295,-5.501,0.493,5.50100294,0.59999706,0.04899999999999993,69
0.000791,0.5,228261,0.844,9.54e-05,0.274,0.064,-5.263,0.141,5.2630954,0.8439046,0.344,66
0.424,0.258,240895,0.539,1.32e-05,0.0874,0.0342,-5.853,0.344,5.8530131999999995,0.5389868,0.281,56
0.0266,0.546,191415,0.898,0.0,0.129,0.162,-3.067,0.639,3.067,0.898,0.352,72
2.99e-05,0.491,235737,0.93,0.00239,0.135,0.0977,-5.757,0.4,5.75939,0.92761,0.43900000000000006,52
0.0015,0.477,211119,0.934,0.0,0.243,0.0803,-2.884,0.55,2.884,0.934,0.4570000000000001,64
0.0154,0.334,192503,0.91,2.8e-06,0.0758,0.126,-3.532,0.528,3.5320028,0.9099972000000001,0.5760000000000001,49
0.000151,0.478,185542,0.937,0.0,0.198,0.0938,-4.775,0.526,4.775,0.937,0.4590000000000001,61
0.00225,0.556,229008,0.924,6.98e-05,0.11,0.0701,-4.048,0.49,4.0480698,0.9239302,0.368,51
0.000418,0.448,208835,0.973,0.000308,0.305,0.299,-3.821,0.57,3.821308,0.972692,0.5249999999999999,59
1.12e-05,0.427,258788,0.93,3.22e-05,0.439,0.0745,-5.988,0.345,5.9880322,0.9299678,0.5030000000000001,55
0.000571,0.505,201541,0.84,1.84e-05,0.047,0.107,-3.903,0.728,3.9030184,0.8399816,0.33499999999999996,52
0.00169,0.202,196136,0.742,0.000483,0.128,0.124,-5.29,0.155,5.290483,0.741517,0.54,60
3.38e-05,0.301,175733,0.826,0.0,0.17,0.0897,-2.816,0.736,2.816,0.826,0.5249999999999999,56
0.000231,0.346,195748,0.939,0.0,0.433,0.182,-3.061,0.526,3.061,0.939,0.593,74
2.93e-05,0.226,248947,0.918,8.62e-05,0.726,0.208,-5.614,0.245,5.6140862,0.9179138,0.6920000000000001,52
6.19e-06,0.324,203556,0.937,0.0582,0.0933,0.171,-4.35,0.502,4.4082,0.8788,0.613,58
0.000937,0.518,189928,0.981,0.0,0.302,0.0502,-3.59,0.369,3.59,0.981,0.46299999999999997,43
0.00524,0.526,209596,0.921,0.000884,0.559,0.0931,-3.087,0.544,3.0878840000000003,0.920116,0.395,54
5.49e-05,0.369,244136,0.933,0.0,0.348,0.117,-4.441,0.307,4.441,0.933,0.5640000000000001,65
0.000236,0.384,186129,0.938,0.0,0.132,0.124,-6.323,0.163,6.323,0.938,0.5539999999999999,63
0.00098,0.543,197374,0.895,0.000547,0.155,0.0881,-4.576,0.623,4.576547,0.894453,0.352,70
8.43e-06,0.449,250939,0.943,0.785,0.222,0.0424,-2.6,0.384,3.3850000000000002,0.15799999999999992,0.49399999999999994,51
0.00244,0.439,205974,0.941,2.53e-05,0.305,0.122,-3.398,0.624,3.3980253,0.9409746999999999,0.502,54
0.000448,0.396,231882,0.876,0.0,0.528,0.115,-7.513,0.112,7.513,0.876,0.48,58
0.00421,0.386,243560,0.991,0.00156,0.769,0.132,-2.986,0.132,2.98756,0.98944,0.605,52
0.00601,0.486,259551,0.891,0.0,0.702,0.0469,-3.804,0.226,3.804,0.891,0.405,54
0.00412,0.268,227822,0.846,0.0,0.147,0.142,-5.358,0.338,5.358,0.846,0.578,54
0.0145,0.421,223800,0.819,0.0,0.12,0.041,-3.933,0.162,3.933,0.819,0.39799999999999996,60
0.000666,0.5,148500,0.794,0.00023,0.12,0.053,-3.699,0.427,3.69923,0.7937700000000001,0.29400000000000004,52
0.00347,0.503,237359,0.702,0.0,0.265,0.0374,-5.142,0.219,5.142,0.702,0.19899999999999995,50
4.13e-06,0.491,191013,0.949,0.000341,0.171,0.0817,-4.303,0.468,4.303341,0.9486589999999999,0.45799999999999996,46
7.25e-05,0.484,176073,0.923,3.44e-06,0.094,0.0874,-4.912,0.595,4.91200344,0.9229965600000001,0.43900000000000006,39
0.000194,0.53,182526,0.872,0.00231,0.294,0.0704,-6.203,0.46,6.20531,0.86969,0.34199999999999997,50
0.000935,0.607,370607,0.907,6.26e-05,0.555,0.0645,-5.522,0.335,5.5220626,0.9069374,0.30000000000000004,22
1.67e-05,0.229,271418,0.949,0.187,0.153,0.0537,-3.315,0.4,3.502,0.762,0.72,61
0.00107,0.544,159687,0.945,0.0,0.439,0.0695,-5.321,0.536,5.321,0.945,0.4009999999999999,48
0.00013,0.458,208979,0.948,0.0,0.194,0.0901,-4.759,0.502,4.759,0.948,0.48999999999999994,60
0.00308,0.639,166467,0.832,0.000382,0.121,0.118,-4.976,0.482,4.976382,0.831618,0.19299999999999995,41
2.24e-05,0.428,221433,0.939,2.89e-05,0.13,0.089,-4.917,0.454,4.9170289,0.9389711,0.5109999999999999,52
0.000241,0.212,218937,0.835,0.000154,0.899,0.0609,-5.676,0.449,5.676154,0.834846,0.623,51
9.2e-06,0.391,180586,0.985,0.0,0.115,0.158,-2.806,0.199,2.806,0.985,0.594,57
0.00125,0.411,233351,0.749,0.00727,0.0859,0.0898,-5.159,0.164,5.16627,0.74173,0.338,56
6.62e-05,0.503,240869,0.971,0.86,0.11,0.0527,-3.723,0.62,4.583,0.11099999999999999,0.46799999999999997,52
7.86e-06,0.403,220862,0.868,0.683,0.133,0.0459,-3.737,0.571,4.42,0.18499999999999994,0.46499999999999997,48
9.8e-06,0.581,188235,0.884,0.0,0.341,0.0447,-4.876,0.408,4.876,0.884,0.30300000000000005,45
3.23e-06,0.441,164177,0.987,1.25e-06,0.0931,0.0521,-2.557,0.241,2.55700125,0.98699875,0.546,38
7.14e-05,0.483,294427,0.995,0.0225,0.377,0.106,-3.781,0.328,3.8035,0.9725,0.512,55
0.000434,0.412,280207,0.835,0.457,0.106,0.0335,-4.342,0.313,4.7989999999999995,0.37799999999999995,0.423,61
0.000833,0.562,283787,0.934,0.0159,0.298,0.111,-4.264,0.302,4.2799000000000005,0.9181,0.372,68
0.000987,0.526,179688,0.912,0.0,0.31,0.0651,-4.191,0.464,4.191,0.912,0.386,39
0.000177,0.386,183707,0.971,0.094,0.28,0.15,-4.891,0.179,4.985,0.877,0.585,22
0.000946,0.524,261939,0.89,0.403,0.129,0.0388,-5.576,0.297,5.978999999999999,0.487,0.366,43
3.28e-05,0.447,202380,0.989,0.00554,0.0595,0.156,-2.617,0.311,2.62254,0.98346,0.542,53
4.38e-05,0.447,237893,0.909,0.00766,0.198,0.0783,-5.219,0.513,5.226660000000001,0.90134,0.462,41
0.00153,0.537,217000,0.978,0.0,0.116,0.228,-4.666,0.204,4.666,0.978,0.44099999999999995,43
2.22e-05,0.525,186933,0.95,0.0,0.304,0.0919,-3.175,0.509,3.175,0.95,0.42499999999999993,57
0.000283,0.512,210036,0.9,0.0763,0.107,0.0315,-5.372,0.679,5.4483,0.8237,0.388,52
0.00032,0.507,188140,0.943,2.63e-05,0.417,0.0576,-3.215,0.443,3.2150263,0.9429736999999999,0.43599999999999994,60
0.000633,0.393,237354,0.905,0.000137,0.339,0.0801,-4.382,0.273,4.382136999999999,0.904863,0.512,46
0.0476,0.396,178636,0.724,0.0,0.136,0.0831,-12.05,0.506,12.05,0.724,0.32799999999999996,55
0.00256,0.574,268000,0.86,4.79e-06,0.128,0.0358,-5.719,0.279,5.7190047900000005,0.85999521,0.28600000000000003,54
1.77e-06,0.432,253347,0.941,0.0439,0.32,0.0591,-6.581,0.393,6.6249,0.8970999999999999,0.5089999999999999,60
0.0959,0.435,242336,0.942,0.0,0.814,0.096,-4.727,0.19,4.727,0.942,0.5069999999999999,59
0.000779,0.298,223387,0.95,0.00778,0.128,0.143,-4.312,0.377,4.319780000000001,0.94222,0.6519999999999999,53
3.94e-06,0.168,146667,0.836,0.00979,0.104,0.0679,-8.16,0.508,8.16979,0.82621,0.6679999999999999,36
2.9e-06,0.426,207458,0.957,0.35,0.326,0.0637,-1.838,0.488,2.188,0.607,0.5309999999999999,46
0.000549,0.59,165238,0.965,4.64e-06,0.328,0.0637,-1.936,0.664,1.93600464,0.96499536,0.375,54
0.00402,0.603,190714,0.661,0.0,0.444,0.0439,-5.787,0.595,5.787,0.661,0.05800000000000005,48
0.0225,0.361,177600,0.791,0.00181,0.108,0.0768,-4.722,0.384,4.72381,0.7891900000000001,0.43000000000000005,57
0.00276,0.43,228600,0.855,0.0,0.335,0.0711,-5.104,0.135,5.104,0.855,0.425,47
0.000394,0.488,179809,0.945,0.0495,0.245,0.121,-3.498,0.631,3.5475000000000003,0.8955,0.45699999999999996,51
6.58e-05,0.444,202339,0.948,0.0,0.38,0.0856,-3.871,0.596,3.871,0.948,0.504,53
0.00229,0.532,233000,0.967,7.83e-06,0.063,0.0774,-6.15,0.513,6.150007830000001,0.9669921699999999,0.43499999999999994,45
0.00536,0.449,230326,0.866,0.0,0.0938,0.0546,-4.27,0.193,4.27,0.866,0.417,53
0.000233,0.466,227900,0.986,0.103,0.368,0.0802,-5.559,0.262,5.662,0.883,0.52,47
7.93e-05,0.491,214028,0.928,0.0,0.087,0.0681,-5.124,0.259,5.124,0.928,0.43700000000000006,59
0.000101,0.376,191693,0.944,1.18e-06,0.313,0.174,-4.053,0.453,4.05300118,0.9439988199999999,0.568,62
5.06e-05,0.498,275494,0.986,0.000999,0.111,0.234,-3.471,0.328,3.4719990000000003,0.985001,0.488,44
0.0374,0.655,350086,0.763,0.678,0.0703,0.0526,-5.202,0.445,5.88,0.08499999999999996,0.10799999999999998,65
7.9e-05,0.488,221034,0.828,0.0357,0.0846,0.0346,-5.732,0.812,5.7677000000000005,0.7923,0.33999999999999997,42
0.00117,0.468,166250,0.872,0.000116,0.131,0.0816,-5.637,0.211,5.637116,0.871884,0.40399999999999997,44
0.00109,0.31,240204,0.58,2.74e-05,0.109,0.0685,-8.018,0.26,8.018027400000001,0.5799726,0.26999999999999996,53
0.00428,0.503,197995,0.849,0.0,0.0667,0.0615,-2.709,0.762,2.709,0.849,0.346,57
0.00172,0.432,173931,0.878,0.0,0.347,0.0877,-3.158,0.471,3.158,0.878,0.446,52
0.000211,0.546,213813,0.938,5.28e-06,0.146,0.0982,-4.112,0.422,4.11200528,0.93799472,0.3919999999999999,35
0.000165,0.448,182444,0.963,0.112,0.254,0.0921,-4.366,0.487,4.478,0.851,0.5149999999999999,45
9.44e-05,0.424,220333,0.918,0.00237,0.163,0.127,-3.589,0.557,3.59137,0.91563,0.49400000000000005,35
0.000359,0.417,187787,0.969,0.000329,0.391,0.217,-2.763,0.581,2.7633289999999997,0.968671,0.552,45
0.00409,0.536,196669,0.987,2.73e-05,0.278,0.119,-2.901,0.267,2.9010273,0.9869727,0.45099999999999996,51
0.000207,0.575,196947,0.868,0.00294,0.0584,0.0319,-5.004,0.804,5.006939999999999,0.8650599999999999,0.29300000000000004,70
0.828,0.321,248280,0.22,0.00398,0.0873,0.0352,-12.608,0.301,12.61198,0.21602,0.101,59
0.466,0.59,211667,0.208,2.81e-05,0.115,0.0316,-13.25,0.293,13.2500281,0.2079719,0.382,55
0.0829,0.633,201507,0.405,0.324,0.139,0.0336,-10.494,0.562,10.818,0.08100000000000002,0.22799999999999998,51
0.671,0.599,172187,0.34,0.000107,0.094,0.0418,-12.081,0.346,12.081107,0.339893,0.25899999999999995,50
0.75,0.341,132680,0.301,3.08e-06,0.112,0.0313,-11.074,0.297,11.07400308,0.30099692,0.040000000000000036,50
0.0573,0.535,145133,0.544,2.97e-05,0.297,0.035,-6.071,0.417,6.0710296999999995,0.5439703,0.009000000000000008,48
0.722,0.391,185010,0.392,9.94e-05,0.0983,0.033,-14.783,0.155,14.7830994,0.3919006,0.0010000000000000009,49
0.436,0.636,301013,0.34,0.117,0.0861,0.0277,-14.234,0.619,14.351,0.22300000000000003,0.296,47
0.00922,0.65,249485,0.674,0.0107,0.112,0.0295,-6.65,0.236,6.6607,0.6633,0.02400000000000002,44
0.0947,0.6,158293,0.507,5.67e-06,0.308,0.0258,-6.429,0.616,6.4290056700000004,0.50699433,0.09299999999999997,47
0.0748,0.486,184672,0.73,0.000214,0.361,0.042,-6.462,0.421,6.4622139999999995,0.7297859999999999,0.244,52
0.107,0.534,185000,0.518,5.85e-06,0.0399,0.0371,-10.407,0.407,10.407005850000001,0.51799415,0.016000000000000014,48
5.01e-05,0.456,188200,0.901,0.000241,0.166,0.0351,-3.524,0.535,3.524241,0.900759,0.445,46
0.405,0.418,220680,0.24,7.71e-05,0.0781,0.0337,-10.78,0.202,10.7800771,0.2399229,0.178,45
0.0703,0.581,318102,0.271,0.0048,0.187,0.0352,-10.963,0.269,10.967799999999999,0.2662,0.30999999999999994,50
0.0562,0.52,226693,0.812,7.85e-05,0.165,0.0381,-8.246,0.409,8.246078500000001,0.8119215000000001,0.29200000000000004,49
0.00853,0.545,174507,0.759,0.29,0.302,0.0281,-5.299,0.573,5.589,0.46900000000000003,0.21399999999999997,43
0.877,0.445,201693,0.219,0.34,0.113,0.0406,-17.12,0.376,17.46,0.12100000000000002,0.226,40
0.487,0.487,296725,0.128,2.74e-06,0.108,0.0368,-14.654,0.306,14.65400274,0.12799726,0.359,46
0.00144,0.547,191547,0.82,0.00187,0.327,0.0297,-5.787,0.774,5.78887,0.8181299999999999,0.2729999999999999,36
0.000651,0.577,163120,0.874,0.000172,0.113,0.0394,-4.632,0.594,4.632172,0.873828,0.29700000000000004,39
0.002,0.397,235120,0.619,0.0451,0.241,0.0361,-7.029,0.427,7.0741,0.5739,0.22199999999999998,39
0.00884,0.497,192732,0.219,2.41e-05,0.0976,0.032,-12.881,0.231,12.8810241,0.2189759,0.278,38
0.483,0.857,180640,0.543,0.43,0.0968,0.0935,-9.873,0.881,10.302999999999999,0.11300000000000004,0.31399999999999995,32
0.059,0.391,159003,0.665,0.0039,0.104,0.0319,-3.668,0.61,3.6719,0.6611,0.274,38
0.0418,0.564,246440,0.421,0.199,0.0639,0.0306,-9.566,0.0852,9.765,0.22199999999999998,0.14299999999999996,37
0.872,0.537,338924,0.0245,0.00824,0.0825,0.0385,-26.163,0.236,26.17124,0.01626,0.5125000000000001,35
0.448,0.644,187907,0.419,0.23,0.291,0.0247,-11.911,0.514,12.141,0.18899999999999997,0.22500000000000003,33
0.185,0.71,179880,0.78,0.000761,0.144,0.0313,-4.686,0.677,4.686761,0.779239,0.07000000000000006,36
9.51e-05,0.612,210240,0.654,1.99e-05,0.0728,0.0359,-5.882,0.399,5.8820198999999995,0.6539801000000001,0.04200000000000004,36
0.00503,0.296,239546,0.436,0.221,0.0921,0.031,-7.564,0.097,7.785,0.215,0.14,38
0.0366,0.57,213947,0.436,0.0941,0.114,0.033,-10.121,0.261,10.2151,0.3419,0.13399999999999995,33
0.0147,0.562,194120,0.838,0.123,0.334,0.0305,-3.303,0.75,3.426,0.715,0.2759999999999999,37
0.0406,0.4,201627,0.722,0.000512,0.142,0.0316,-4.88,0.71,4.8805119999999995,0.721488,0.32199999999999995,34
0.17,0.663,174120,0.608,0.245,0.204,0.0257,-8.062,0.594,8.306999999999999,0.363,0.05500000000000005,32
3.07e-05,0.21,238333,0.887,0.877,0.0913,0.0553,-4.254,0.175,5.130999999999999,0.010000000000000009,0.677,36
0.00186,0.601,181840,0.6,0.00682,0.263,0.0264,-5.903,0.56,5.90982,0.5931799999999999,0.0010000000000000009,34
8.64e-05,0.395,174480,0.899,0.403,0.106,0.0324,-5.426,0.592,5.829000000000001,0.496,0.504,31
0.00353,0.515,191227,0.775,0.00538,0.0551,0.0469,-5.958,0.383,5.96338,0.76962,0.26,31
0.848,0.426,234427,0.337,0.00261,0.18,0.0325,-10.296,0.275,10.29861,0.33439,0.08899999999999997,33
9.3e-06,0.517,187120,0.803,0.348,0.124,0.0319,-4.289,0.854,4.637,0.45500000000000007,0.28600000000000003,31
0.0354,0.374,213373,0.675,0.000406,0.0525,0.0301,-5.475,0.181,5.4754059999999996,0.674594,0.30100000000000005,30
0.000166,0.478,321120,0.79,0.533,0.063,0.0329,-6.824,0.411,7.357,0.257,0.31200000000000006,36
0.832,0.501,226036,0.075,0.000152,0.102,0.0352,-19.697,0.214,19.697152,0.074848,0.426,34
